,tweet_id,username,text,tweet_link,created_at,mined_at,hashtag_used,Match No,Date,Time (IST),Teams,Round,Venue,Result,clean_datetime_of_match_ist,clean_datetime_of_match_est,clean_datetime_of_match_utc,team_1,team_2,winner_of_match,result_by_wickets,result_by_runs,result_quantity,winner_of_match_expanded,team_1_alias,team_2_alias,hashtag1,hashtag2
2030,1457692410197151744,weRcricket,"Ravindra Jadeja, KL Rahul and who⁉️

Here a few fantasy tips ahead of the #INDvNAM encounter 🏏

#India #T20WorldCup 
https://t.co/wosnGNzOgv",https://twitter.com/weRcricket/status/1457692410197151744,2021-11-08 12:52:07+00:00,2021-12-10 02:05:36.951661,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2031,1457692282073726978,saoodsangle30,"Mann to nahi kar raha aaj ka match dekhne ka lekin kya kare Virat ka last match hai as a T20i Captain. 🙂💔

You will always be My Captain @imVkohli 
#INDvNAM 
#T20WorldCup https://t.co/ACP4UafdaM",https://twitter.com/saoodsangle30/status/1457692282073726978,2021-11-08 12:51:37+00:00,2021-12-10 02:05:37.096656,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2032,1457692024556056579,jspasadsurya,"Reposted from @RCBTweets It's match no. 5⃣0⃣ for Virat as captain of #TeamIndia in the shortest format of the game. He will march the #MenInBlue for one last time in T20Is today. 😢

#PlaBold #INDvNAM #T20WorldCup
#ThankYouViratKohli https://t.co/wmzohrkgw0",https://twitter.com/jspasadsurya/status/1457692024556056579,2021-11-08 12:50:35+00:00,2021-12-10 02:05:37.392660,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2033,1457691895275167747,IamZubair79,"#INDIA today after winning a nail biter against #NAM

#INDvNAM l #INDvsNAM l #T20WorldCup https://t.co/PnpttzSj0C",https://twitter.com/IamZubair79/status/1457691895275167747,2021-11-08 12:50:05+00:00,2021-12-10 02:05:37.437662,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2034,1457691798508351489,far_waaa,"Prediction Time 🤔
#India or #Namibia 
#T20WorldCup  #INDvNAM",https://twitter.com/far_waaa/status/1457691798508351489,2021-11-08 12:49:42+00:00,2021-12-10 02:05:37.488661,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2035,1457691328070881282,95MRahman,"Looking forward to watching #Kohli’s last t20 match as captain...
Love you ❤️ #KingKohli 
From Bangladesh 🇧🇩
#INDvNAM #T20WorldCup https://t.co/um9H7Eehkm",https://twitter.com/95MRahman/status/1457691328070881282,2021-11-08 12:47:49+00:00,2021-12-10 02:05:37.711666,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2036,1457691257812160519,CricSubhayan,"MS Dhoni joins for round of keepy-uppies. Not as good as Bangladesh though. 

#T20WorldCup #INDvNAM https://t.co/8Ruh0cNGML",https://twitter.com/CricSubhayan/status/1457691257812160519,2021-11-08 12:47:33+00:00,2021-12-10 02:05:37.746650,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2037,1457690720379318273,yaps9,"Coming up on @StarSportsIndia and around the world.. 

The @RaviShastriOfc Interview!! 
*Hard Hitting* 
#INDvNAM #T20WorldCup #Dubai",https://twitter.com/yaps9/status/1457690720379318273,2021-11-08 12:45:24+00:00,2021-12-10 02:05:37.863668,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2038,1457690651995394052,anandvasu,Ravi Shastri may be back to broadcasting soon. As he relinquishes his post as coach he speaks to broadcasters in Dubai. Says Dravid will inherit a great team and that Kohli is a great ambassador for Test cricket. #T20WorldCup #INDvNAM https://t.co/b6VQbpN2M8,https://twitter.com/anandvasu/status/1457690651995394052,2021-11-08 12:45:08+00:00,2021-12-10 02:05:37.886651,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2039,1457690317839388680,karhacter,Ravi Shastri on his last day in office as India coach #INDvNAM #T20WorldCup https://t.co/V7fCDzeCvE,https://twitter.com/karhacter/status/1457690317839388680,2021-11-08 12:43:49+00:00,2021-12-10 02:05:37.989674,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2040,1457690195948720130,CricWick,"Kohli ⚔️ Erasmus

The last game of Super 12s will commence soon. Will Kohli have a memorable farewell as T20I captain?

🤙Create your Fantasy Team to win prizes ➡️ https://t.co/3z8gwZJ8lT

#T20WorldCup #INDvNAM",https://twitter.com/CricWick/status/1457690195948720130,2021-11-08 12:43:19+00:00,2021-12-10 02:05:38.024649,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2041,1457690192547131397,HTSportsNews,"#T20WorldCup #INDvNAM | LIVE COVERAGE

 #India look to end the tournament on a high with a win against #Namibia in Dubai

Follow all the action from #INDvsNAM on the live blog:

https://t.co/ZwtBCISJMx",https://twitter.com/HTSportsNews/status/1457690192547131397,2021-11-08 12:43:19+00:00,2021-12-10 02:05:38.036650,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2042,1457689215194386434,IMJayNath,"#ViratKohli as Captain in T20I till today

#T20WorldCup #INDvNAM https://t.co/zNfz8R5MRE",https://twitter.com/IMJayNath/status/1457689215194386434,2021-11-08 12:39:26+00:00,2021-12-10 02:05:38.379653,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2043,1457688967596314624,IMJayNath,"#ViratKohli as Captain in T20I till today

Result - No. of Matches
Lost -16
N/R  -  2
Tied -2
Won  - 29

#T20WorldCup #INDvNAM",https://twitter.com/IMJayNath/status/1457688967596314624,2021-11-08 12:38:27+00:00,2021-12-10 02:05:38.526668,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2044,1457688783181074435,IMJayNath,"#ViratKohli as Captain in T20I till now

Year - Lost/NR/Tied/Won-Total
2017 -4/0/0/6 -10
2018 -3/1/0/6-10
2019 -4/0/0/6-10
2020 -1/1/2/6-10
2021 -4/0/0/5- 9

#T20WorldCup #INDvNAM",https://twitter.com/IMJayNath/status/1457688783181074435,2021-11-08 12:37:43+00:00,2021-12-10 02:05:38.567669,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2045,1457688685671960576,ddsportschannel,"After losing their first two matches, #TeamIndia beat #Afghanistan and #Scotland in an emphatic fashion to get the NRR soaring. Virat Kohli's men will look to finish on a high. #INDvNAM #T20WorldCup 

LIVE📲https://t.co/MZtKoFTVe9 https://t.co/SYQSzmdfkl",https://twitter.com/ddsportschannel/status/1457688685671960576,2021-11-08 12:37:19+00:00,2021-12-10 02:05:38.590652,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2046,1457687939987632141,ddsportschannel,"Virat Kohli's men will look to finish on a high. 

Match Preview  #India vs #Namibia  

 #T20WorldCup  #INDvNAM 

📲https://t.co/MZtKoFTVe9 https://t.co/WJg8SY5u57",https://twitter.com/ddsportschannel/status/1457687939987632141,2021-11-08 12:34:22+00:00,2021-12-10 02:05:38.799675,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2047,1457687391641092103,bana111das,"#RaviShastri definitely going to be remembered for those historical achievements #TeamIndia achieved under his coaching period... #ViratKohli for the final time as T20 captain, his aggressive captaincy in the shortest format will be missed.. Era ends. #INDvNAM #T20WorldCup https://t.co/W9S1XzgCYq",https://twitter.com/bana111das/status/1457687391641092103,2021-11-08 12:32:11+00:00,2021-12-10 02:05:38.995654,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2048,1457686891952844807,slogoverindia,"“Probably keeping in mind that there is no consequence to the match which is going to happen against Namibia. Probably in this match they can try Ishan Kishan,” @VVSLaxman281 said. 

#India #Namibia #INDvNAM #T20WorldCup 
https://t.co/ECeZ941zMM 

#icc #cricket #dhoni #ro",https://twitter.com/slogoverindia/status/1457686891952844807,2021-11-08 12:30:12+00:00,2021-12-10 02:05:39.193668,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2049,1457686740991295489,puntereinstien,#INDvNAM #T20WorldCup Players should not play today Bumrah Varun Shami,https://twitter.com/puntereinstien/status/1457686740991295489,2021-11-08 12:29:36+00:00,2021-12-10 02:05:39.291655,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2050,1457686552318861325,cricbuzz,"How does head coach Ravi Shastri's #India legacy look like? 

@bhogleharsha &amp; @joybhattacharj discuss, on #CricbuzzLive 

#INDvNAM #T20WorldCup https://t.co/RHXqwPt6sp",https://twitter.com/cricbuzz/status/1457686552318861325,2021-11-08 12:28:51+00:00,2021-12-10 02:05:39.369668,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2051,1457686092837097477,RealGRV,Include Rahul Chahar and Ishan kishan in playing 11. #T20WorldCup #INDvNAM,https://twitter.com/RealGRV/status/1457686092837097477,2021-11-08 12:27:01+00:00,2021-12-10 02:05:39.503680,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2052,1457685636756869126,iamsandy_001,"India's match against Namibia is as useless as dupatta of Madhuri Dixit in this picture.
#India #INDvNAM #IndvsNam #T20WorldCup #IndiaOutOfWorldCup #ViratKohli #BCCI #Dubai #teamindia https://t.co/iUVcH1SrDS",https://twitter.com/iamsandy_001/status/1457685636756869126,2021-11-08 12:25:12+00:00,2021-12-10 02:05:39.671655,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2053,1457685279402172417,PraveenBalusu1,"Be it a win or a loss, I am always a Proud Fan of our #TEAMINDIA . Will always love, cheer and support our TEAM INDIA #INDvNAM #LiveTheGame #T20WorldCup @StarSportsIndia @BCCI https://t.co/AvNQ4H1wbI https://t.co/4xm6u7Dnu6",https://twitter.com/PraveenBalusu1/status/1457685279402172417,2021-11-08 12:23:47+00:00,2021-12-10 02:05:39.804665,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2054,1457684191479414790,weRcricket,"""When you are making 110 (against New Zealand) then dew doesn't come into the picture."" - Sunil Gavaskar

#India #INDvNAM #T20WorldCup 
https://t.co/RRzcYVr9g9",https://twitter.com/weRcricket/status/1457684191479414790,2021-11-08 12:19:28+00:00,2021-12-10 02:05:40.210678,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2055,1457684137226248196,jamlishsays,"End of Era of @imVkohli's captaincy!
Best wishes for #ViratKohli
Virat Kohli will lead #India for the last time today in T20Is
#INDvNAM | #T20WorldCup https://t.co/Q2iuyE8go3",https://twitter.com/jamlishsays/status/1457684137226248196,2021-11-08 12:19:15+00:00,2021-12-10 02:05:40.278681,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2056,1457683917700415488,barshaVkohli18,"Reposted from @RCBTweets It's match no. 5⃣0⃣ for Virat as captain of #TeamIndia in the shortest format of the game. He will march the #MenInBlue for one last time in T20Is today. 😢

#PlaBold #INDvNAM #T20WorldCup #ThankYouViratKohli https://t.co/IY01x94hN1",https://twitter.com/barshaVkohli18/status/1457683917700415488,2021-11-08 12:18:23+00:00,2021-12-10 02:05:40.332658,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2057,1457683524673097739,puntereinstien,#INDvNAM #T20WorldCup Kohli should play stat pad 50 and end his Captiancy today with high note,https://twitter.com/puntereinstien/status/1457683524673097739,2021-11-08 12:16:49+00:00,2021-12-10 02:05:40.499676,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2058,1457683212444921856,ChennaiIPL,"All Whistles for the Namibia encounter! 

#INDvNAM #T20WorldCup https://t.co/1a9ZQq8SE0",https://twitter.com/ChennaiIPL/status/1457683212444921856,2021-11-08 12:15:34+00:00,2021-12-10 02:05:40.600676,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2059,1457682004099706885,FayyazShotss,"All eyes on Today's high voltage match India Vs Namibia

Namibia has more chances to report their second win in #T20WorldCup against weaker Indian side 😃
#INDvNAM",https://twitter.com/FayyazShotss/status/1457682004099706885,2021-11-08 12:10:46+00:00,2021-12-10 02:05:41.035676,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2060,1457681874491482119,PoppingCreaseSA,"Can Virat Kohli end his captaincy reign and India's shocking World Cup campaign on a high? 

Namibia will have something to say about that! 

#T20WorldCup #INDvNAM https://t.co/tTazdMsJGI",https://twitter.com/PoppingCreaseSA/status/1457681874491482119,2021-11-08 12:10:15+00:00,2021-12-10 02:05:41.107672,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2061,1457681813007175681,circleofcricket,"“Probably keeping in mind that there is no consequence to the match which is going to happen against Namibia. Probably in this match they can try Ishan Kishan,” @VVSLaxman281 said. 

#India #Namibia #INDvNAM #T20WorldCup 
https://t.co/SYiWxNzVUA",https://twitter.com/circleofcricket/status/1457681813007175681,2021-11-08 12:10:01+00:00,2021-12-10 02:05:41.228663,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2062,1457681480864264201,arijeet_paik,"People criticize you as a captain , but this criticism wouldn't stand if we won a icc trophy in your captaincy. We will miss the aggression, attitude of never giving up . Batsman Virat has more to give for India . #Kohli #india #INDvNAM #T20WorldCup https://t.co/9oV5NnZbm8",https://twitter.com/arijeet_paik/status/1457681480864264201,2021-11-08 12:08:42+00:00,2021-12-10 02:05:41.527679,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2063,1457681200022265857,Wolf777news,"Namibia are facing India in a T20I for the first time tonight - any chance of a famous upset? Or will India end the Kohli-Shastri era with a win? 

#INDvNAM #T20WorldCup #cricket #india #namibia #worldcup #preview #Wolf777 News

Content by @ESPNcricinfo https://t.co/qUxylFDPbh",https://twitter.com/Wolf777news/status/1457681200022265857,2021-11-08 12:07:35+00:00,2021-12-10 02:05:41.752688,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2064,1457680925479759872,TheCricketAlert,"🚨 NEWS 🚨

📌 Jason Roy has been ruled out of T20 World Cup. James Vince replaces him in the squad.

#T20WorldCup #INDvNAM #INDvsNAM https://t.co/s2KRCYduy6",https://twitter.com/TheCricketAlert/status/1457680925479759872,2021-11-08 12:06:29+00:00,2021-12-10 02:05:41.878660,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2065,1457680717073158145,ThumsUpOfficial,"The final Group 2️⃣ match is upon us! Cheer for our #MenInBlue

#T20WorldCup #PalatDe #ThumsUp4India #INDvNAM https://t.co/Tbo1QVElHG",https://twitter.com/ThumsUpOfficial/status/1457680717073158145,2021-11-08 12:05:40+00:00,2021-12-10 02:05:41.948696,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2066,1457680151521546240,sportsadda_,"𝗘𝘅𝗽𝗲𝗿𝗶𝗲𝗻𝗰𝗲, 𝗠𝘆𝘀𝘁𝗲𝗿𝘆, 𝗬𝗼𝘂𝘁𝗵- what will you combine to form your spin attack for tonight's #INDvNAM game? 💭

GO 👇

PS: Only 2️⃣ spinners allowed! 😏

#T20WorldCup #TeamIndia https://t.co/4xB95bYWoh",https://twitter.com/sportsadda_/status/1457680151521546240,2021-11-08 12:03:25+00:00,2021-12-10 02:05:42.175664,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2067,1457679875641274381,ITGDsports,"#T20WorldCup |  I want to see a perfect send-off for my good friend Shaz as India coach. Well done buddy on your stint: Wasim Akram #INDvNAM #Cricket 
 
https://t.co/D9L5U0qHIt",https://twitter.com/ITGDsports/status/1457679875641274381,2021-11-08 12:02:19+00:00,2021-12-10 02:05:42.328680,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2068,1457679721106264074,Samirkmr47,"If India Restricts Namibia Under 50 Runs And Chase It Down Under 5 Overs Then....................They Can Reach Home 2 Hours Earlier.
#INDvNAM 
#T20WorldCup",https://twitter.com/Samirkmr47/status/1457679721106264074,2021-11-08 12:01:42+00:00,2021-12-10 02:05:42.618681,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2069,1457679719265091590,HTSportsNews,"#T20WorldCup #INDvNAM | LIVE COVERAGE

Can #India beat #Namibia and give Ravi Shastri and his coaching staff a fitting farewell?

Follow all the action from #INDvsNAM on the live blog:

https://t.co/ZwtBCISJMx",https://twitter.com/HTSportsNews/status/1457679719265091590,2021-11-08 12:01:42+00:00,2021-12-10 02:05:42.632664,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2070,1457679570920869892,FantasyTipToWin,"Tonight at 7:30 pm ist, India take on Namibia in #T20WorldCup. India might rest a few big player's tonight, so invest accordingly. I will post the fantasy team once the toss is done and teams news are out. Stay connected. #INDvNAM",https://twitter.com/FantasyTipToWin/status/1457679570920869892,2021-11-08 12:01:06+00:00,2021-12-10 02:05:42.658697,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2071,1457679514398429184,RiteshK92333520,"Who will score more? 

#T20WorldCup | #INDvNAM",https://twitter.com/RiteshK92333520/status/1457679514398429184,2021-11-08 12:00:53+00:00,2021-12-10 02:05:42.684678,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2072,1457679301717884937,RCBTweets,"It's match no. 5⃣0⃣ for Virat Kohli as captain of #TeamIndia in the shortest format of the game. He will march the #MenInBlue for one last time in T20Is today.

Drop some ❤️ for the skipper, 12th Man Army! 🙌

#PlaBold #INDvNAM #T20WorldCup #ThankYouViratKohli https://t.co/JJNA68pORw",https://twitter.com/RCBTweets/status/1457679301717884937,2021-11-08 12:00:02+00:00,2021-12-10 02:05:42.800663,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
2073,1457679083576438793,Nakvi_9,"Still believe #Endia better team then #Namibia
#INDvNAM
#ICCT20WorldCup 
#T20WorldCup https://t.co/CLiJRYXq9Y",https://twitter.com/Nakvi_9/status/1457679083576438793,2021-11-08 11:59:10+00:00,2021-12-10 02:05:42.907681,INDvNAM,42,08-Nov-21,7:30 PM,india vs namibia,Super 12,Dubai,IND won by 9 wickets (28 ball left),2021-11-08 19:30:00+05:30,2021-11-08 09:00:00-05:00,2021-11-08 14:00:00.000000,india,namibia,IND,True,False,9,india,IND,NAM,INDvNAM,NAMvIND
